X,Y
12.381,31234.238
24.762,29750.250
37.143,27613.137
49.524,25023.500
61.905,23184.785
74.286,21884.928
86.667,21457.551
99.048,21086.775
111.429,20990.018
123.810,20941.758
136.190,20858.592
148.571,21091.359
160.952,21317.723
173.333,21659.941
185.714,22176.016
198.095,22615.914
210.476,22928.762
222.857,23074.543
235.238,22774.283
247.619,22481.371
260.000,22310.562
272.381,21763.105
284.762,21637.545
297.143,21922.834
309.524,21559.428
321.905,21174.156
334.286,21372.350
346.667,20932.641
359.048,20555.068
371.429,20810.012
383.810,20249.355
396.190,20394.812
408.571,20955.096
420.952,20909.205
433.333,20922.314
445.714,21018.746
458.095,20649.084
470.476,20440.934
482.857,20200.504
495.238,19991.494
507.619,20037.959
520.000,20311.197
532.381,20425.504
544.762,20493.303
557.143,20460.986
569.524,20127.205
581.905,19648.010
594.286,19253.826
606.667,18917.518
619.048,18750.176
631.429,18852.963
643.810,18717.949
656.190,18667.363
668.571,18592.160
680.952,18701.254
693.333,18853.443
705.714,18937.664
718.095,19282.977
730.476,19582.582
742.857,19798.281
755.238,20222.938
767.619,20578.371
780.000,20619.029
792.381,20800.684
804.762,20702.641
817.143,20363.148
829.524,20039.969
841.905,19662.152
854.286,19399.070
866.667,19319.934
879.048,19550.430
891.429,19769.691
903.810,20102.604
916.190,20237.527
928.571,20276.646
940.952,20274.082
953.333,20328.426
965.714,20469.902
978.095,20522.045
990.476,20788.857
1002.857,21110.582
1015.238,21205.229
1027.619,21198.869
1040.000,21076.359
1052.381,20914.775
1064.762,20778.736
1077.143,20696.666
1089.524,20614.271
1101.905,20595.012
1114.286,20564.729
1126.667,20671.117
1139.048,20728.756
1151.429,20693.975
1163.810,20683.768
1176.191,20790.504
1188.571,20847.781
1200.952,20907.037
1213.333,21014.512
1225.714,21065.545
1238.095,21232.650
1250.476,21319.199
1262.857,21338.369
1275.238,21464.551
1287.619,21488.684
1300.000,21584.518
1312.381,21568.658
1324.762,21668.689
1337.143,21783.922
1349.524,21701.986
1361.905,21694.676
1374.286,21713.154
1386.667,21676.969
1399.048,21733.039
1411.429,21924.254
1423.810,21994.656
1436.191,22068.201
1448.571,22176.461
1460.952,22075.799
1473.333,22056.609
1485.714,21941.549
1498.095,21863.539
1510.476,21720.900
1522.857,21545.971
1535.238,21526.998
1547.619,21554.400
1560.000,21567.535
1572.381,21451.031
1584.762,21477.539
1597.143,21490.467
1609.524,21617.029
1621.905,21839.885
1634.286,22082.230
1646.667,22395.316
1659.048,22452.432
1671.429,22391.258
1683.810,22419.381
1696.191,22253.305
1708.571,21964.957
1720.952,21906.369
1733.333,21707.973
1745.714,21417.688
1758.095,21204.635
1770.476,20998.203
1782.857,20833.404
1795.238,20661.625
1807.619,20534.740
1820.000,20326.619
1832.381,20293.365
1844.762,20306.951
1857.143,20158.643
1869.524,20272.051
1881.905,20230.332
1894.286,20167.463
1906.667,20336.482
1919.048,20486.396
1931.429,20434.734
1943.810,20610.734
1956.191,20733.352
1968.571,20853.010
1980.952,20896.039
1993.333,20933.193
2005.714,20917.561
2018.095,20759.986
2030.476,20581.326
2042.857,20432.172
2055.238,20227.014
2067.619,20078.400
2080.000,19801.227
2092.381,19734.564
2104.762,19883.752
2117.143,19982.514
2129.524,20271.418
2141.905,20437.219
2154.286,20355.176
2166.667,20410.365
2179.048,20284.486
2191.429,20274.256
2203.810,20474.955
2216.190,20558.832
2228.572,20700.611
2240.952,20740.242
2253.333,20695.098
2265.714,20685.932
2278.095,20830.385
2290.476,20678.920
2302.857,20464.717
2315.238,20303.264
2327.619,20158.969
2340.000,20127.500
2352.381,20277.855
2364.762,20469.889
2377.143,20561.670
2389.524,20749.283
2401.905,20817.293
2414.286,20687.312
2426.667,20749.346
2439.048,20597.389
2451.429,20431.664
2463.810,20291.814
2476.190,20154.371
2488.572,20125.471
2500.952,20082.324
2513.333,20084.254
2525.714,19865.629
2538.095,19691.184
2550.476,19433.527
2562.857,19263.170
2575.238,19170.051
2587.619,19060.316
2600.000,19108.559
2612.381,19235.457
2624.762,19117.951
2637.143,19276.854
2649.524,19378.814
2661.905,19598.186
2674.286,19653.928
2686.667,19661.771
2699.048,19732.396
2711.429,19753.641
2723.810,19988.064
2736.190,20134.029
2748.572,20264.180
2760.952,20417.398
2773.333,20401.117
2785.714,20210.129
2798.095,19910.920
2810.476,19449.625
2822.857,19121.850
2835.238,18926.287
2847.619,18903.680
2860.000,19030.061
2872.381,19109.559
2884.762,19077.391
2897.143,19189.256
2909.524,19231.275
2921.905,19169.539
2934.286,19093.275
2946.667,19215.182
2959.048,19344.842
2971.429,19364.807
2983.810,19519.057
2996.190,19697.129
3008.572,19704.963
3020.952,19819.289
3033.333,19711.369
3045.714,19457.785
3058.095,19326.801
3070.476,19156.809
3082.857,19248.641
3095.238,19186.121
3107.619,19197.758
3120.000,19229.125
3132.381,19195.422
3144.762,19146.113
3157.143,19261.697
3169.524,19157.613
3181.905,19144.346
3194.286,19286.643
3206.667,19295.047
3219.048,19244.527
3231.429,19312.811
3243.810,19273.654
3256.190,19187.736
3268.572,19124.520
3280.952,19080.771
3293.333,19103.643
3305.714,19179.119
3318.095,19354.490
3330.476,19573.566
3342.857,19542.410
3355.238,19380.686
3367.619,19165.850
3380.000,18971.303
3392.381,18909.703
3404.762,19029.762
3417.143,19286.514
3429.524,19528.742
3441.905,19753.109
3454.286,19765.252
3466.667,19857.988
3479.048,19771.371
3491.429,19545.051
3503.810,19383.656
3516.190,19117.990
3528.572,18833.773
3540.952,18689.730
3553.333,18545.240
3565.714,18354.822
3578.095,18505.318
3590.476,18639.566
3602.857,18818.643
3615.238,18939.088
3627.619,19156.506
3640.000,19275.543
3652.381,19408.941
3664.762,19401.049
3677.143,19303.809
3689.524,19286.014
3701.905,19192.736
3714.286,19188.385
3726.667,19168.395
3739.048,19184.504
3751.429,19244.357
3763.810,19244.928
3776.190,19273.455
3788.572,19272.848
3800.952,19168.516
3813.333,19231.932
3825.714,19265.375
3838.095,19281.482
3850.476,19334.389
3862.857,19390.797
3875.238,19536.861
3887.619,19683.965
3900.000,19693.633
3912.381,19789.309
3924.762,19793.121
3937.143,19627.969
3949.524,19379.139
3961.905,19167.057
3974.286,19030.766
3986.667,18844.355
3999.048,18797.705
4011.429,18753.350
4023.810,18741.387
4036.190,18743.363
4048.572,18733.721
4060.952,18766.814
4073.333,18791.523
4085.714,18964.299
4098.095,18983.188
4110.476,19015.451
4122.857,19138.148
4135.238,19075.564
4147.619,19164.463
4160.000,19163.080
4172.381,19170.555
4184.762,19169.221
4197.143,19150.131
4209.524,19184.922
4221.905,19364.242
4234.286,19448.061
4246.667,19529.631
4259.048,19512.439
4271.429,19442.689
4283.810,19382.408
4296.190,19233.076
4308.571,19115.025
4320.953,18991.932
4333.333,18889.021
4345.714,18758.561
4358.095,18722.389
4370.476,18660.096
4382.857,18487.219
4395.238,18575.695
4407.619,18614.988
4420.000,18635.719
4432.381,18906.770
4444.762,19045.609
4457.143,19184.703
4469.524,19241.244
4481.905,19147.936
4494.286,18947.871
4506.667,18707.754
4519.048,18464.924
4531.429,18393.857
4543.810,18315.422
4556.190,18360.938
4568.571,18438.879
4580.953,18505.342
4593.333,18510.340
4605.714,18472.533
4618.095,18563.051
4630.476,18529.949
4642.857,18531.729
4655.238,18540.303
4667.619,18659.314
4680.000,18819.738
4692.381,18946.170
4704.762,19093.174
4717.143,19109.920
4729.524,18997.602
4741.905,18897.338
4754.286,18708.375
4766.667,18591.031
4779.048,18474.752
4791.429,18372.189
4803.810,18311.877
4816.190,18314.705
4828.571,18435.592
4840.953,18416.668
4853.333,18377.748
4865.714,18353.086
4878.095,18313.014
4890.476,18223.193
4902.857,18128.287
4915.238,18051.627
4927.619,17915.791
4940.000,17849.217
4952.381,17818.227
4964.762,17891.932
4977.143,17941.578
4989.524,17907.596
5001.905,17942.367
5014.286,18048.139
5026.667,18073.357
5039.048,18106.455
5051.429,18168.092
5063.810,18189.797
5076.190,18057.852
5088.571,17936.564
5100.953,17912.256
5113.333,17868.609
5125.714,17775.525
5138.095,17806.225
5150.476,17799.635
5162.857,17842.180
5175.238,17916.594
5187.619,17984.223
5200.000,18028.861
5212.381,18015.932
5224.762,17869.730
5237.143,17815.492
5249.524,17751.889
5261.905,17690.561
5274.286,17719.066
5286.667,17618.842
5299.048,17575.367
5311.429,17588.246
5323.810,17562.238
5336.190,17539.932
5348.571,17569.645
5360.953,17637.422
5373.333,17738.734
5385.714,17768.146
5398.095,17858.436
5410.476,17917.275
5422.857,17896.043
5435.238,17859.164
5447.619,17810.576
5460.000,17781.141
5472.381,17735.119
5484.762,17677.275
5497.143,17580.377
5509.524,17605.328
5521.905,17631.965
5534.286,17601.061
5546.667,17645.779
5559.048,17613.207
5571.429,17554.408
5583.810,17538.361
5596.190,17528.881
5608.571,17556.428
5620.953,17618.891
5633.333,17658.627
5645.714,17610.473
5658.095,17579.240
5670.476,17503.904
5682.857,17384.676
5695.238,17239.818
5707.619,17173.656
5720.000,17128.459
5732.381,17111.844
5744.762,17127.295
5757.143,17096.547
5769.524,17130.875
5781.905,17122.633
5794.286,17073.883
5806.667,17070.447
5819.048,16997.309
5831.429,16944.189
5843.810,16981.822
5856.190,16999.123
5868.571,17025.861
5880.953,17092.086
5893.333,17133.119
5905.714,17225.410
5918.095,17256.500
5930.476,17349.957
5942.857,17419.656
5955.238,17399.971
5967.619,17371.254
5980.000,17342.391
5992.381,17196.268
6004.762,17021.537
6017.143,16905.139
6029.524,16744.246
6041.905,16692.912
6054.286,16691.773
6066.667,16687.330
6079.048,16729.678
6091.429,16760.006
6103.810,16790.002
6116.190,16777.574
6128.571,16720.518
6140.953,16719.867
6153.333,16608.598
6165.714,16479.646
6178.095,16395.721
6190.476,16253.015
6202.857,16128.841
6215.238,16113.238
6227.619,16087.827
6240.000,16154.308
6252.381,16181.361
6264.762,16219.535
6277.143,16324.029
6289.524,16271.122
6301.905,16238.365
6314.286,16097.098
6326.667,15901.813
6339.048,15723.991
6351.429,15501.562
6363.810,15275.659
6376.190,15196.063
6388.572,15220.053
6400.953,15248.851
6413.333,15396.929
6425.714,15526.802
6438.095,15607.607
6450.476,15704.651
6462.857,15737.724
6475.238,15787.734
6487.619,15758.238
6500.000,15621.952
6512.381,15598.188
6524.762,15516.060
6537.143,15403.785
6549.524,15406.407
6561.905,15405.979
6574.286,15415.893
6586.667,15425.861
6599.048,15414.687
6611.429,15352.483
6623.810,15347.411
6636.190,15329.823
6648.572,15205.738
6660.953,15157.261
6673.333,15116.114
6685.714,15073.022
6698.095,15067.799
6710.476,15088.322
6722.857,15017.447
6735.238,14951.531
6747.619,14859.461
6760.000,14860.783
6772.381,14772.089
6784.762,14755.929
6797.143,14836.985
6809.524,14692.989
6821.905,14701.037
6834.286,14797.449
6846.667,14636.173
6859.048,14602.489
6871.429,14673.571
6883.810,14569.213
6896.190,14624.267
6908.572,14653.480
6920.953,14696.388
6933.333,14806.545
6945.714,14849.779
6958.095,14893.993
6970.476,14863.104
6982.857,14742.382
6995.238,14657.441
7007.619,14525.419
7020.000,14363.180
7032.381,14217.410
7044.762,14099.521
7057.143,14022.670
7069.524,13978.018
7081.905,13963.461
7094.286,13951.802
7106.667,13927.877
7119.048,13906.168
7131.429,13899.786
7143.810,13803.666
7156.190,13705.349
7168.572,13627.457
7180.953,13500.389
7193.333,13446.253
7205.714,13414.351
7218.095,13363.691
7230.476,13384.324
7242.857,13358.205
7255.238,13381.250
7267.619,13404.857
7280.000,13401.847
7292.381,13399.305
7304.762,13373.983
7317.143,13341.362
7329.524,13314.116
7341.905,13272.114
7354.286,13271.556
7366.667,13209.999
7379.048,13187.580
7391.429,13113.048
7403.810,13022.593
7416.190,12988.185
7428.572,12914.059
7440.953,12903.562
7453.333,12921.656
7465.714,12907.952
7478.095,12919.989
7490.476,12882.442
7502.857,12861.970
7515.238,12805.979
7527.619,12728.026
7540.000,12680.126
7552.381,12678.147
7564.762,12727.806
7577.143,12755.199
7589.524,12806.269
7601.905,12790.380
7614.286,12759.932
7626.667,12710.363
7639.048,12642.996
7651.429,12581.387
7663.810,12486.185
7676.190,12398.929
7688.572,12336.618
7700.953,12265.889
7713.333,12223.652
7725.714,12165.484
7738.095,12111.070
7750.477,12089.562
7762.857,12067.018
7775.238,12069.847
7787.619,12077.655
7800.000,12032.219
7812.381,11992.237
7824.762,11912.543
7837.143,11823.925
7849.524,11750.622
7861.905,11680.396
7874.286,11596.934
7886.667,11580.264
7899.048,11559.799
7911.429,11537.376
7923.810,11534.886
7936.190,11501.731
7948.572,11452.573
7960.953,11407.945
7973.333,11362.162
7985.714,11298.169
7998.095,11257.025
8010.477,11204.781
8022.857,11144.316
8035.238,11068.215
8047.619,11026.779
8060.000,10974.377
8072.381,10921.021
8084.762,10907.715
8097.143,10920.716
8109.524,10903.443
8121.905,10918.193
8134.286,10921.727
8146.667,10904.081
8159.048,10878.845
8171.429,10862.744
8183.810,10825.394
8196.190,10716.185
8208.571,10620.548
8220.952,10534.432
8233.333,10411.174
8245.715,10327.142
8258.096,10268.040
8270.477,10207.437
8282.857,10151.082
8295.238,10136.079
8307.619,10056.109
8320.000,9961.089
8332.381,9906.114
8344.762,9868.128
8357.143,9777.874
8369.524,9768.740
8381.905,9729.142
8394.286,9676.057
8406.667,9679.499
8419.048,9629.443
8431.429,9589.825
8443.810,9580.134
8456.190,9506.334
8468.571,9434.402
8480.952,9354.206
8493.333,9262.356
8505.715,9168.409
8518.096,9078.771
8530.477,8979.473
8542.857,8900.002
8555.238,8852.293
8567.619,8797.584
8580.000,8751.513
8592.381,8761.907
8604.762,8737.884
8617.143,8690.877
8629.524,8678.763
8641.905,8600.526
8654.286,8524.785
8666.667,8491.636
8679.048,8427.307
8691.429,8347.124
8703.810,8324.296
8716.190,8274.034
8728.571,8204.537
8740.952,8152.491
8753.333,8082.463
8765.715,7984.267
8778.096,7914.466
8790.477,7839.801
8802.857,7767.491
8815.238,7702.922
8827.619,7617.880
8840.000,7565.599
8852.381,7512.738
8864.762,7466.505
8877.143,7428.322
8889.524,7386.976
8901.905,7346.230
8914.286,7302.803
8926.667,7263.205
8939.048,7207.544
8951.429,7159.118
8963.810,7102.904
8976.190,7047.791
8988.571,6983.493
9000.952,6913.824
9013.333,6859.257
9025.715,6833.058
9038.096,6804.495
9050.477,6789.974
9062.857,6784.104
9075.238,6737.981
9087.619,6692.566
9100.000,6638.592
9112.381,6549.616
9124.762,6469.709
9137.143,6379.761
9149.524,6300.415
9161.905,6235.430
9174.286,6179.149
9186.667,6138.614
9199.048,6089.205
9211.429,6052.020
9223.810,6023.229
9236.190,5992.616
9248.571,5975.925
9260.952,5943.694
9273.333,5910.990
9285.715,5881.396
9298.096,5841.210
9310.477,5795.849
9322.857,5750.704
9335.238,5709.497
9347.619,5652.615
9360.000,5604.775
9372.381,5551.655
9384.762,5498.011
9397.143,5454.741
9409.524,5416.026
9421.905,5376.396
9434.286,5350.290
9446.667,5299.795
9459.048,5270.041
9471.429,5241.495
9483.810,5185.768
9496.190,5157.682
9508.571,3015.789
